symbol,trade_date,open,close,high,low,pre_close,change,change_percent,volume,amount,turnover_rate,volume_ratio,bid_ratio,bid_diff,buy_volume,sell_volume,total_market_cap,circ_market_cap,main_net_inflow,xlarge_inflow,xlarge_outflow,xlarge_net_inflow,large_inflow,large_outflow,large_net_inflow,mid_inflow,mid_outflow,mid_net_inflow,small_inflow,small_outflow,small_net_inflow,main_net_flow_ratio,xlarge_net_flow_ratio,large_net_flow_ratio,mid_net_flow_ratio,small_net_flow_ratio,total_stocks,trading_stocks,up_stocks,down_stocks,flat_stocks,limit_up_stocks,limit_down_stocks,pe,pb,median_pe,median_pb,leader_up_symbol,leader_up_change,leader_down_symbol,leader_down_change,data_source,created_at
BK0511,2026-09-10T00:00:00Z,652804,655761,656750,648078,654712,1049,0.16,27010489,11464581554,1.55,1.03,0.00,0,13120545,13889944,741344080000,692390272000,-131874592,524512672,649932112,-125419440,3393565360,3400020512,-6455152,4344538112,4324215808,20322304,2846398336,2737503920,108894416,-1.15,-1.09,-0.06,0.18,0.95,0,204,79,110,15,0,0,-5.77,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0512,2026-09-10T00:00:00Z,2945800,2888190,2946498,2886243,2953280,-65090,-2.20,37253010,35632766142,2.99,1.12,0.00,0,16003847,21249164,1922120960000,1756268656000,-1750475584,2864851328,3926035136,-1061183808,7443821056,8133112832,-689291776,11372620288,11129904896,242715392,13115977472,11608217344,1507760128,-4.91,-2.98,-1.93,0.68,4.23,0,94,7,87,0,0,0,22.65,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0514,2026-09-10T00:00:00Z,1464217,1459209,1464979,1453728,1469469,-10260,-0.70,46992014,48599767791,1.50,0.95,0.00,0,22503337,24488677,3719307568000,3044135552000,-1679336704,4780295680,5712954880,-932659200,10596326400,11343003904,-746677504,15020006144,14907167488,112838656,17011904512,15445406464,1566498048,-3.46,-1.92,-1.54,0.23,3.22,0,127,40,81,6,0,0,11.76,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0519,2026-09-10T00:00:00Z,3776425,3729049,3778666,3726745,3780468,-51419,-1.36,34853095,57841910674,1.50,0.93,0.00,0,15960135,18892960,5330113536000,4513660928000,-2145086464,6579514368,7741232640,-1161718272,13278841344,14262209536,-983368192,17452616192,17874899712,-422283520,19329251072,16761881088,2567369984,-3.71,-2.01,-1.70,-0.73,4.44,0,80,13,67,0,0,0,17.72,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0520,2026-09-10T00:00:00Z,1386968,1368323,1386968,1366755,1391047,-22724,-1.63,1250541,3472842763,1.79,0.74,0.00,0,559691,690850,239844770000,176572251000,-101600984,127050335,193098727,-66048392,639611584,675164176,-35552592,1212225936,1164000384,48225552,1445655248,1392279792,53375456,-2.93,-1.90,-1.02,1.39,1.54,0,18,4,14,0,0,0,24.31,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0523,2026-09-10T00:00:00Z,3949554,3915150,3952347,3914391,3972057,-56907,-1.43,85618215,174495252359,2.65,0.98,0.00,0,39091503,46526713,7001523200000,6281557504000,-5411008512,19123052032,21972376576,-2849324544,37916823552,40478507520,-2561683968,55005970688,55380168192,-374197504,58588216064,52941962240,5646253824,-3.10,-1.63,-1.47,-0.21,3.24,0,399,60,335,4,0,0,40.36,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0524,2026-09-10T00:00:00Z,3133580,3127265,3140410,3116201,3130099,-2834,-0.09,19184110,20150397386,1.05,1.02,0.00,0,9661546,9522564,2976010272000,2409020320000,-4812960,2887629904,2966532848,-78902944,4978372096,4904282112,74089984,6141861376,6093839360,48022016,5701225728,5744434688,-43208960,-0.02,-0.39,0.37,0.24,-0.21,0,46,26,19,1,0,0,8.04,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0525,2026-09-10T00:00:00Z,1222173,1215013,1222173,1211457,1226876,-11863,-0.97,83145856,88677433026,0.93,0.89,0.00,0,38324565,44821291,11913866752000,9763529216000,-2380107776,10945744384,11671341056,-725596672,19491562752,21146073856,-1654511104,26606739968,27197326592,-590586624,29956131840,26986053376,2970078464,-2.68,-0.82,-1.87,-0.67,3.35,0,230,56,171,3,0,0,10.86,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0528,2026-09-10T00:00:00Z,1261132,1248976,1261132,1248540,1265959,-16983,-1.34,44527055,75572315070,1.18,0.89,0.00,0,20295099,24231956,5982537472000,5369233152000,-1454612224,6490297600,7366385920,-876088320,16984411904,17562935808,-578523904,25141280512,24943321088,197959424,25758404096,24501751296,1256652800,-1.92,-1.16,-0.77,0.26,1.66,0,316,48,262,6,0,0,32.04,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0534,2026-09-10T00:00:00Z,2148444,2139881,2148808,2131209,2158906,-19025,-0.88,23828550,26542761568,1.54,1.00,0.00,0,10852727,12975823,1918612736000,1734964944000,-651835456,2387908480,2731617728,-343709248,5711678464,6019804672,-308126208,8374340864,8325098752,49242112,9524569344,8921975808,602593536,-2.46,-1.29,-1.16,0.19,2.27,0,85,20,62,3,0,0,21.30,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0535,2026-09-10T00:00:00Z,2393250,2370575,2393250,2367730,2403039,-32464,-1.35,142561752,236502073012,4.02,0.95,0.00,0,66991296,75570456,9339413248000,6449056000000,-912846336,23729887232,22596940032,1132947200,51097686272,53143479808,-2045793536,73268588544,74468769792,-1200181248,83332714496,81219682304,2113032192,-0.39,0.48,-0.87,-0.51,0.89,0,808,136,667,5,0,0,34.84,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0536,2026-09-10T00:00:00Z,1613321,1602922,1617826,1600936,1621699,-18777,-1.16,59578417,354682219364,1.79,0.82,0.00,0,28067547,31510870,18616666880000,17254400000000,-5262706944,51780715520,55644306688,-3863591168,91591061504,92990177280,-1399115776,120124604416,118337888256,1786716160,85020569600,81583333376,3437236224,-1.48,-1.09,-0.39,0.50,0.97,0,341,71,266,4,0,0,38.89,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0538,2026-09-10T00:00:00Z,3191494,3141807,3191494,3140635,3203422,-61615,-1.92,19745280,32549457479,2.28,0.89,0.00,0,8696749,11048531,1702950512000,1545744720000,-1052033472,2132951424,2574515008,-441563584,6649777664,7260247552,-610469888,10431958016,10566121472,-134163456,12383539200,11268714496,1114824704,-3.23,-1.36,-1.88,-0.41,3.43,0,185,25,160,0,0,0,31.42,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0539,2026-09-10T00:00:00Z,1273997,1254526,1273997,1253275,1270799,-16273,-1.28,9886240,6364600081,4.76,1.75,0.00,0,3924410,5961831,213596029000,200931207000,-532416992,926023792,1238111584,-312087792,1292214016,1512543216,-220329200,1818402464,1775782976,42619488,2157203904,1667406416,489797488,-8.37,-4.90,-3.46,0.67,7.70,0,22,3,17,2,0,0,-153.86,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0545,2026-09-10T00:00:00Z,5020088,4947074,5020088,4945044,5043266,-96192,-1.91,25143700,54319995904,2.86,0.78,0.00,0,11567537,13576163,2407272784000,1646326336000,-794972928,4874701056,5502411776,-627710720,12011490816,12178753024,-167262208,16303881472,16421925888,-118044416,19118883072,18389122304,729760768,-1.46,-1.16,-0.31,-0.22,1.34,0,259,22,232,5,0,0,85.31,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0546,2026-09-10T00:00:00Z,6503011,6696131,6771420,6483107,6530805,165326,2.53,8571712,22504212693,4.21,1.30,0.00,0,4426954,4144758,591909824000,486590576000,1676186896,4114711984,3073537440,1041174544,5620087552,4985075200,635012352,6757211392,6954283264,-197071872,5701891072,7181005824,-1479114752,7.45,4.63,2.82,-0.88,-6.57,0,17,13,4,0,0,0,98.51,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0547,2026-09-10T00:00:00Z,2080927,2060898,2085737,2052510,2089473,-28575,-1.37,34383316,51760603190,1.96,0.81,0.00,0,15460095,18923221,3334584816000,2851350016000,-581812736,6460529152,6681237504,-220708352,12148030208,12509134592,-361104384,15299540736,15631645440,-332104704,16593948416,15678623488,915324928,-1.12,-0.43,-0.70,-0.64,1.77,0,74,13,60,1,0,0,18.60,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0548,2026-09-10T00:00:00Z,2628496,2594586,2628496,2589519,2635623,-41037,-1.56,11510189,12257764785,1.62,0.90,0.00,0,4889966,6620223,1028850080000,910559008000,-734249568,739134448,1037695744,-298561296,2326127664,2761815936,-435688272,4159163920,3968355168,190808752,4839061760,4301053184,538008576,-5.99,-2.44,-3.55,1.56,4.39,0,72,7,64,1,0,0,77.20,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0549,2026-09-10T00:00:00Z,3999346,3976036,4000787,3965076,4019534,-43498,-1.08,65101794,134635033618,1.49,0.84,0.00,0,30809376,34292418,10975818496000,9152231680000,-2300266240,14734336256,16162904064,-1428567808,30733354496,31605052928,-871698432,42404971776,42171425280,233546496,44213822976,42150007808,2063815168,-1.71,-1.06,-0.65,0.17,1.53,0,347,73,267,7,0,0,22.87,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0552,2026-09-10T00:00:00Z,1728197,1714512,1728197,1712677,1734481,-19969,-1.15,288428821,338025252734,1.03,0.95,0.00,0,135313818,153115004,37402396160000,27687932672000,-3253812480,38855570176,39211876352,-356306176,74859237376,77756743680,-2897506304,107714306048,107620528128,93777920,108968378368,105967255552,3001122816,-0.96,-0.11,-0.86,0.03,0.89,0,1084,236,830,18,0,0,12.47,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0554,2026-09-10T00:00:00Z,1635943,1624316,1635943,1622108,1643644,-19328,-1.18,75832730,166115894485,1.98,0.89,0.00,0,35214027,40618703,10302883072000,7577943808000,-6888925696,20298992384,25190262272,-4891269888,36617314048,38614969856,-1997655808,51320736512,50194045440,1126691072,54014078976,48283404544,5730674432,-4.15,-2.94,-1.20,0.68,3.45,0,385,66,310,9,0,0,30.51,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0556,2026-09-10T00:00:00Z,1201523,1193496,1201523,1190915,1206516,-13020,-1.08,16590653,28022397335,1.68,0.73,0.00,0,7240980,9349673,3062345936000,988696960000,-1122425680,3639180720,4806663936,-1167483216,5920713728,5875656192,45057536,8227917312,8170006272,57911040,9494863104,8430348544,1064514560,-4.01,-4.17,0.16,0.21,3.80,0,68,13,54,1,0,0,20.76,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0566,2026-09-10T00:00:00Z,1065711,1062885,1067200,1055190,1063110,-225,-0.02,6981034,4069551165,2.04,1.33,0.00,0,2891435,4089599,208397007000,193453900000,185529296,692863216,346156976,346706240,786815904,947992848,-161176944,1165786912,1282438896,-116651984,1308173168,1377050480,-68877312,4.56,8.52,-3.96,-2.87,-1.69,0,21,6,14,1,0,0,-79.77,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0567,2026-09-10T00:00:00Z,369149,366540,369149,365840,370327,-3787,-1.02,36096777,89742524426,1.89,0.84,0.00,0,16407358,19689419,5258402304000,4711052288000,-1175838976,10204307968,11017759232,-813451264,21068178944,21430566656,-362387712,30172998656,30558972928,-385974272,26711709696,25149896704,1561812992,-1.31,-0.91,-0.40,-0.43,1.74,0,212,45,166,1,0,0,35.78,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0568,2026-09-10T00:00:00Z,141211,140642,141271,140334,141842,-1200,-0.85,154674469,420739694804,1.34,0.82,0.00,0,71270290,83404179,29500244224000,25183188736000,-9247326720,55282069248,61960171776,-6678102528,100583673856,103152898048,-2569224192,136918450176,135139225600,1779224576,119895773184,112427671552,7468101632,-2.20,-1.59,-0.61,0.42,1.77,0,500,116,376,8,0,0,30.37,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0574,2026-09-10T00:00:00Z,413248,408976,413248,408595,415148,-6172,-1.49,86120631,173168684104,1.97,0.95,0.00,0,39658979,46461652,10827064576000,9254134272000,-5757723904,17677861888,21224071680,-3546209792,37813909760,40025423872,-2211514112,54973644800,54701822208,271822592,58829751808,53487260416,5342491392,-3.32,-2.05,-1.28,0.16,3.09,0,442,66,370,6,0,0,28.34,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0577,2026-09-10T00:00:00Z,277629,276180,278127,275625,279018,-2838,-1.02,62293023,72381551314,1.32,1.02,0.00,0,30182855,32110168,4944752128000,4138930320000,-2338378240,7336748032,8887788544,-1551040512,15144839168,15932176896,-787337728,22088240128,22451219200,-362979072,26035090432,23421025536,2614064896,-3.23,-2.14,-1.09,-0.50,3.61,0,212,39,165,8,0,0,29.24,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0578,2026-09-10T00:00:00Z,340088,336429,340088,335669,341555,-5126,-1.50,9355226,16948581464,1.11,0.78,0.00,0,3963242,5391984,1146800464000,1028019856000,-634873120,1387866896,1781476096,-393609200,3744934768,3986198688,-241263920,5287467008,5387424256,-99957248,6198788864,5479186688,719602176,-3.75,-2.32,-1.42,-0.59,4.25,0,47,3,44,0,0,0,25.46,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0579,2026-09-10T00:00:00Z,324155,322775,324803,321334,325601,-2826,-0.87,27311622,59874490485,1.20,0.75,0.00,0,12972821,14338802,7006206976000,4604488192000,-2450065408,5694076416,7259409408,-1565332992,13616735488,14501467904,-884732416,19340371712,19114409216,225962496,19895412480,17694330112,2201082368,-4.09,-2.61,-1.48,0.38,3.68,0,149,27,119,3,0,0,27.01,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0580,2026-09-10T00:00:00Z,479556,475429,480229,474405,482506,-7077,-1.47,22399522,40587094905,2.21,0.82,0.00,0,9671749,12727772,2105753840000,1834518848000,-1389447680,5021236992,5561042176,-539805184,8868065792,9717708288,-849642496,13309035520,13210895872,98139648,12506381824,11227970304,1278411520,-3.42,-1.33,-2.09,0.24,3.15,0,93,9,83,1,0,0,72.80,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0581,2026-09-10T00:00:00Z,204269,203127,204382,202333,205188,-2061,-1.00,35633820,56841397780,2.30,0.99,0.00,0,16906392,18727428,2657964992000,2313480256000,-2272924416,4951702272,6404368640,-1452666368,11594333184,12414591232,-820258048,17921179648,17938507520,-17327872,21015864320,18736594944,2279269376,-4.00,-2.56,-1.44,-0.03,4.01,0,202,37,161,4,0,0,41.55,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0588,2026-09-10T00:00:00Z,397052,396441,398716,394037,398975,-2534,-0.64,111603133,146654218746,1.75,1.09,0.00,0,54331489,57271643,9432266240000,7569837824000,-676893952,15913380096,15028600576,884779520,31147708416,32709381888,-1561673472,46743848960,47852974336,-1109125376,49752505600,48062683648,1689821952,-0.46,0.60,-1.06,-0.76,1.15,0,447,120,315,12,0,0,41.29,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0590,2026-09-10T00:00:00Z,350129,346490,350240,346324,351132,-4642,-1.32,165667010,208792209028,2.07,0.99,0.00,0,75566710,90100300,12562347520000,11518722560000,-4411372032,22108070912,24766299904,-2658228992,48384361984,50137505024,-1753143040,66792443136,66234746368,557696768,66533458944,62838733056,3694725888,-2.11,-1.27,-0.84,0.27,1.77,0,608,115,482,11,0,0,31.24,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0592,2026-09-10T00:00:00Z,268841,266674,268841,266480,269861,-3187,-1.18,23240695,26056302413,0.84,0.93,0.00,0,11094338,12146357,3066254176000,2609205184000,-1346518800,1824512448,2923829200,-1099316752,5357095680,5604297728,-247202048,8301353216,8109307392,192045824,9915485440,8792448000,1123037440,-5.17,-4.22,-0.95,0.74,4.31,0,127,17,106,4,0,0,16.90,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0594,2026-09-10T00:00:00Z,287070,284863,287070,284578,287927,-3064,-1.06,112492016,140670186043,1.55,0.89,0.00,0,52414080,60077936,9530230784000,8186347008000,-3389136384,16079057152,17174096128,-1095038976,30126115840,32420213248,-2294097408,43469051392,43930354432,-461303040,47928958720,44078519040,3850439680,-2.41,-0.78,-1.63,-0.33,2.74,0,408,78,324,6,0,0,19.48,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0595,2026-09-10T00:00:00Z,258405,258857,260082,256723,259613,-756,-0.29,91981545,133751477562,1.65,1.25,0.00,0,46093105,45888440,8872637184000,5960357888000,-873297152,16676057600,17276329728,-600272128,30767643136,31040668160,-273025024,41337384448,41560996864,-223612416,42286803456,41213524224,1073279232,-0.65,-0.45,-0.20,-0.17,0.80,0,254,82,164,8,0,0,19.86,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0596,2026-09-10T00:00:00Z,310045,307102,310045,307047,311316,-4214,-1.35,797155954,1420075365219,1.24,0.90,0.00,0,372600433,424555522,121179648000000,92035846144000,-29128175616,164484886528,180168900608,-15684014080,327596609536,341040771072,-13444161536,455906746368,453867208704,2039537664,436890034176,411251605504,25638428672,-2.05,-1.10,-0.95,0.14,1.81,0,3866,664,3144,58,0,0,20.17,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0597,2026-09-10T00:00:00Z,197976,197352,198746,196688,198750,-1398,-0.70,30960420,36128723796,1.36,0.95,0.00,0,14763967,16196453,2734600752000,2563337568000,-921917744,3817512656,4425955072,-608442416,8072295168,8385770496,-313475328,12016303616,11815256576,201047040,11418016000,10715762432,702253568,-2.55,-1.68,-0.87,0.56,1.94,0,115,23,84,8,0,0,25.24,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0600,2026-09-10T00:00:00Z,293273,291566,293277,290685,294777,-3211,-1.09,25547756,25444321548,1.82,0.73,0.00,0,11530078,14017679,1473857168000,1377848896000,-1047508272,1681036112,2267538816,-586502704,5156351744,5617357312,-461005568,8058417664,8022620672,35796992,10049484800,9037773568,1011711232,-4.12,-2.31,-1.81,0.14,3.98,0,104,21,81,2,0,0,39.21,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0601,2026-09-10T00:00:00Z,228784,228279,230604,226863,229865,-1586,-0.69,31690094,61472892706,2.26,1.12,0.00,0,15100055,16590039,2320758992000,1847439408000,-3141854720,7409671168,10118957312,-2709286144,14241278976,14673847552,-432568576,20112084992,19051601152,1060483840,18403443200,16336399872,2067043328,-5.11,-4.41,-0.70,1.73,3.36,0,78,19,55,4,0,0,35.35,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0603,2026-09-10T00:00:00Z,264515,260261,264898,260106,264154,-3893,-1.47,14582103,9923080464,0.45,0.96,0.00,0,6762436,7819668,3184213056000,2732796256000,-229963552,1150623392,1308521840,-157898448,2142136560,2214201664,-72065104,3014458048,3005002272,9455776,3401911616,3185126288,216785328,-2.32,-1.59,-0.73,0.10,2.18,0,32,3,28,1,0,0,14.53,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0604,2026-09-10T00:00:00Z,269666,269143,270023,268068,270410,-1267,-0.47,32622297,24888807439,0.51,0.92,0.00,0,16434869,16187427,6614247168000,5523973888000,-464072560,2286724256,2732339216,-445614960,5518626304,5537083904,-18457600,7922706944,7840853248,81853696,8587649792,8205430784,382219008,-1.86,-1.79,-0.07,0.33,1.54,0,75,28,45,2,0,0,10.38,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0606,2026-09-10T00:00:00Z,212642,207340,212987,207340,212299,-4959,-2.34,11361432,15529270899,1.61,0.90,0.00,0,5028262,6333170,2284162416000,609111264000,-209745968,1234162768,1368841680,-134678912,3549496096,3624563152,-75067056,5027068160,4915170048,111898112,5105080064,5064364032,40716032,-1.35,-0.87,-0.48,0.72,0.26,0,54,3,50,1,0,0,14.07,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0610,2026-09-10T00:00:00Z,239512,238212,239512,237991,239981,-1769,-0.74,19509840,51860984868,0.27,0.83,0.00,0,9813770,9696070,17160773632000,11650066432000,-2957416448,7141817088,9304114688,-2162297600,12426828544,13221947392,-795118848,16313280768,15145462016,1167818752,15069742592,13280144896,1789597696,-5.70,-4.17,-1.53,2.25,3.45,0,50,14,36,0,0,0,10.15,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0611,2026-09-10T00:00:00Z,209804,209780,210370,209080,210343,-563,-0.27,33605567,99416430421,0.21,0.81,0.00,0,17494529,16111038,28682229760000,22980548864000,-3538642944,16604384000,18788566016,-2184182016,29024295168,30378756096,-1354460928,30151285760,28670280192,1481005568,21982722048,19925084672,2057637376,-3.56,-2.20,-1.36,1.49,2.07,0,50,20,29,1,0,0,10.87,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0612,2026-09-10T00:00:00Z,173303,173129,173687,172778,173781,-652,-0.38,94888529,208513241877,0.34,0.85,0.00,0,47943928,46944600,50455343360000,36958690048000,-6949923584,32002277120,36038569984,-4036292864,55326674944,58240305664,-2913630720,64293127680,62415001344,1878126336,53422635776,48350838528,5071797248,-3.33,-1.94,-1.40,0.90,2.43,0,180,69,103,8,0,0,11.62,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0614,2026-09-10T00:00:00Z,750569,739334,750569,739203,753750,-14416,-1.91,6406130,7535758648,2.15,0.88,0.00,0,2786285,3619845,389894688000,321577600000,-351737920,394757184,550150544,-155393360,1396430512,1592775072,-196344560,2287642784,2338426448,-50783664,3220755440,2841456896,379298544,-4.67,-2.06,-2.61,-0.67,5.03,0,49,3,45,1,0,0,104.27,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0615,2026-09-10T00:00:00Z,221236,217271,221236,216806,221887,-4616,-2.08,32511280,28441300541,2.38,0.89,0.00,0,13614036,18897244,1715760800000,1605885040000,-1999717712,2004540816,2983338208,-978797392,5418611968,6439532288,-1020920320,8805084928,8954165504,-149080576,11432007424,9315576064,2116431360,-7.03,-3.44,-3.59,-0.52,7.44,0,146,6,139,1,0,0,33.33,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0617,2026-09-10T00:00:00Z,281448,279636,281963,279183,283959,-4323,-1.52,19619734,32860565385,2.58,0.92,0.00,0,8857279,10762456,1066861472000,958596624000,-1602433056,3077193984,3784949536,-707755552,6913366016,7808043520,-894677504,10122533376,10215259648,-92726272,11961366272,10290061312,1671304960,-4.88,-2.15,-2.72,-0.28,5.09,0,71,11,59,1,0,0,280.08,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
BK0619,2026-09-10T00:00:00Z,854365,848048,855807,847531,859282,-11234,-1.31,14583380,48942767883,2.78,1.02,0.00,0,6933813,7649567,1483141920000,1300138576000,-1687075584,6339620608,7788631808,-1449011200,10837994240,11076058624,-238064384,15765138688,15780175616,-15036928,14949503232,13269944064,1679559168,-3.45,-2.96,-0.49,-0.03,3.43,0,85,15,68,2,0,0,75.69,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-10T18:50:50+08:00
